DateTime,total_import,total_export,hour,tou_price,fit_price,grid_only_import_cost,grid_only_export_revenue,grid_only_net_cost,date,matched_volume,unmatched_buy,unmatched_sell,strategy_external_import_cost,strategy_external_export_revenue,strategy_external_net_cost,buyer_savings,seller_gains,total_social_benefit,num_trades,num_unmatched_orders,community_saving,saving_gap_check,external_import_reduction,external_export_reduction
2013-03-02 19:00:00,10.293224704954822,0.0,19,0.21252000000000001,0.10915,2.187516114296999,0.0,2.187516114296999,2013-03-02,0.0,10.293224704954822,0.0,2.187516114296999,0.0,2.187516114296999,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-02 20:00:00,9.475534468889236,0.0,20,0.20412,0.1053,1.934146095789671,0.0,1.934146095789671,2013-03-02,0.0,9.475534468889236,0.0,1.934146095789671,0.0,1.934146095789671,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-02 21:00:00,8.238843455910683,0.0,21,0.18102,0.09490000000000001,1.4913954423889517,0.0,1.4913954423889517,2013-03-02,0.0,8.238843455910683,0.0,1.4913954423889517,0.0,1.4913954423889517,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-02 22:00:00,6.957999303936958,0.0,22,0.17309249999999998,0.09129999999999999,1.2043774945167078,0.0,1.2043774945167078,2013-03-02,0.0,6.957999303936958,0.0,1.2043774945167078,0.0,1.2043774945167078,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-02 23:00:00,5.5578747391700745,0.0,23,0.1617,0.0862,0.8987083453238011,0.0,0.8987083453238011,2013-03-02,0.0,5.5578747391700745,0.0,0.8987083453238011,0.0,0.8987083453238011,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-03 00:00:00,4.180451303720474,0.0,0,0.156765,0.08395,0.6553484486277401,0.0,0.6553484486277401,2013-03-03,0.0,4.180451303720474,0.0,0.6553484486277401,0.0,0.6553484486277401,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-03 01:00:00,3.081158466637134,0.0,1,0.1524075,0.08195,0.469591659003999,0.0,0.469591659003999,2013-03-03,0.0,3.081158466637134,0.0,0.469591659003999,0.0,0.469591659003999,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-03 02:00:00,2.3722682051076514,0.0,2,0.14752500000000002,0.07970000000000001,0.3499688669585063,0.0,0.3499688669585063,2013-03-03,0.0,2.3722682051076514,0.0,0.3499688669585063,0.0,0.3499688669585063,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-03 03:00:00,2.10460615158081,0.0,3,0.14946749999999998,0.0806,0.31457021996140466,0.0,0.31457021996140466,2013-03-03,0.0,2.10460615158081,0.0,0.31457021996140466,0.0,0.31457021996140466,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-03 04:00:00,2.366864055965641,0.0,4,0.15639750000000002,0.08375,0.3701716211928864,0.0,0.3701716211928864,2013-03-03,0.0,2.366864055965641,0.0,0.3701716211928864,0.0,0.3701716211928864,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-03-03 05:00:00,3.543498499029318,0.0,5,0.17808000000000002,0.09355,0.631026212707141,0.0,0.631026212707141,2013-03-03,0.0,3.543498499029318,0.0,0.631026212707141,0.0,0.631026212707141,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-03-03 06:00:00,4.627378008079634,0.0,6,0.18144,0.0951,0.8395914657859688,0.0,0.8395914657859688,2013-03-03,0.0,4.627378008079634,0.0,0.8395914657859688,0.0,0.8395914657859688,0.0,0.0,0.0,0,14,0.0,0.0,0.0,0.0
2013-03-03 07:00:00,5.30512060666773,0.0,7,0.1771875,0.09315,0.9400010574939384,0.0,0.9400010574939384,2013-03-03,0.0,5.30512060666773,0.0,0.9400010574939384,0.0,0.9400010574939384,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-03 08:00:00,5.205495974445131,0.0,8,0.168,0.08900000000000001,0.874523323706782,0.0,0.874523323706782,2013-03-03,0.0,5.205495974445131,0.0,0.874523323706782,0.0,0.874523323706782,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-03 09:00:00,4.490301926305559,0.2356088047517458,9,0.1602825,0.0855,0.7197168185030708,0.02014455280627427,0.6995722656967965,2013-03-03,0.2356088047517458,4.254693121553814,0.0,0.6819528502554492,0.0,0.6819528502554492,0.006820674629078048,0.01079874081226938,0.017619415441347427,2,11,0.017619415441347375,-5.204170427930421e-17,0.23560880475174528,0.2356088047517458
2013-03-03 10:00:00,3.617475769623862,2.0065292051373564,10,0.15162,0.08155000000000001,0.54848167619037,0.16363245667895143,0.3848492195114186,2013-03-03,2.0065292051373564,1.610946564486506,0.0,0.24425171810744403,0.0,0.24425171810744403,0.07781833384552608,0.06277916755844846,0.14059750140397453,7,5,0.14059750140397456,2.7755575615628914e-17,2.0065292051373564,2.0065292051373564
2013-03-03 11:00:00,3.859284703437805,1.3634676055780781,11,0.14468999999999999,0.0785,0.5583999037404159,0.10703220703787913,0.4513676967025368,2013-03-03,1.3634676055780781,2.495817097859727,0.0,0.36111977588932387,0.0,0.36111977588932387,0.040265677810515245,0.04998224300269772,0.09024792081321296,5,5,0.09024792081321292,-4.163336342344337e-17,1.363467605578078,1.3634676055780781
2013-03-03 12:00:00,4.699493217803531,1.7577543341582214,12,0.138705,0.07575000000000001,0.6518432067754387,0.1331498908124853,0.5186933159629534,2013-03-03,1.7577543341582214,2.9417388836453098,0.0,0.4080338918560227,0.0,0.4080338918560227,0.065049233376597,0.045610190730333795,0.1106594241069308,4,6,0.11065942410693075,-5.551115123125783e-17,1.7577543341582214,1.7577543341582214
2013-03-03 13:00:00,5.646280057408854,2.976155614542133,13,0.136395,0.07475000000000001,0.7701243684302805,0.22246763218702448,0.5476567362432561,2013-03-03,2.976155614542133,2.67012444286672,0.0,0.36419162338480626,0.0,0.36419162338480626,0.11455156889938749,0.06891354395906224,0.18346511285844974,8,4,0.1834651128584498,5.551115123125783e-17,2.9761556145421335,2.976155614542133
2013-03-03 14:00:00,5.730328608170278,2.1415452843285467,14,0.13839,0.0756,0.7930201760846848,0.16190082349523813,0.6311193525894466,2013-03-03,2.1415452843285467,3.588783323841731,0.0,0.4966517241864572,0.0,0.4966517241864572,0.078110251913107,0.05635737648988247,0.13446762840298948,9,4,0.13446762840298943,-5.551115123125783e-17,2.1415452843285467,2.1415452843285467
2013-03-03 15:00:00,5.772012541440749,0.7616147112744385,15,0.2772525,0.14075,1.6003049071458013,0.1071972706118772,1.4931076365339242,2013-03-03,0.7616147112744385,5.010397830166311,0.0,1.3891453244081853,0.0,1.3891453244081853,0.04217995221468675,0.061782359911052305,0.10396231212573906,5,7,0.10396231212573892,-1.3877787807814457e-16,0.7616147112744382,0.7616147112744385
2013-03-03 16:00:00,7.289713589587195,0.3172740386656223,16,0.2969925,0.1496,2.1649902632554747,0.047464196184377104,2.117526067071098,2013-03-03,0.3172740386656223,6.972439550921573,0.0,2.070762253327075,0.0,2.070762253327075,0.020721087993732647,0.026042725750290083,0.046763813744022734,2,10,0.04676381374402272,-1.3877787807814457e-17,0.3172740386656221,0.3172740386656223
2013-03-03 17:00:00,11.234510804796441,0.8427998012373448,17,0.317835,0.15905000000000002,3.570720741642477,0.1340473083867997,3.436673433255677,2013-03-03,0.8427998012373448,10.391711003559097,0.0,3.3028494668162054,0.0,3.3028494668162054,0.05440341613759515,0.07942055030187661,0.13382396643947175,2,10,0.1338239664394716,-1.6653345369377348e-16,0.8427998012373443,0.8427998012373448
2013-03-03 18:00:00,12.487591302364137,0.3041497307252884,18,0.21252,0.10915,2.6538629035784265,0.03319794310866523,2.620664960469761,2013-03-03,0.3041497307252884,12.183441571638848,0.0,2.589225002804688,0.0,2.589225002804688,0.012817324121394084,0.018622633543678973,0.03143995766507306,1,11,0.03143995766507324,1.8041124150158794e-16,0.30414973072528895,0.3041497307252884
2013-03-03 19:00:00,11.014554806498209,0.0622273275278806,19,0.21252000000000001,0.10915,2.3408131874769995,0.006792112799668167,2.3340210746773313,2013-03-03,0.0622273275278806,10.952327478970329,0.0,2.3275886358307742,0.0,2.3275886358307742,0.002913902264556205,0.0035185365820008135,0.0064324388465570185,1,11,0.006432438846557087,6.852157730108388e-17,0.062227327527880405,0.0622273275278806
2013-03-03 20:00:00,9.514779955148697,0.0,20,0.20412,0.1053,1.942156884444952,0.0,1.942156884444952,2013-03-03,0.0,9.514779955148697,0.0,1.942156884444952,0.0,1.942156884444952,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0
2013-03-03 21:00:00,8.08549427986145,0.0,21,0.18102,0.09490000000000001,1.4636361745405195,0.0,1.4636361745405195,2013-03-03,0.0,8.08549427986145,0.0,1.4636361745405195,0.0,1.4636361745405195,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0
2013-03-03 22:00:00,6.546553075313568,0.0,22,0.17309249999999998,0.09129999999999999,1.1331592381887137,0.0,1.1331592381887137,2013-03-03,0.0,6.546553075313568,0.0,1.1331592381887137,0.0,1.1331592381887137,0.0,0.0,0.0,0,11,0.0,0.0,0.0,0.0
2013-03-03 23:00:00,5.009894808221382,0.0,23,0.1617,0.0862,0.8100999904893976,0.0,0.8100999904893976,2013-03-03,0.0,5.009894808221382,0.0,0.8100999904893976,0.0,0.8100999904893976,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-04 00:00:00,3.631258070468902,0.0,0,0.156765,0.08395,0.5692541714170574,0.0,0.5692541714170574,2013-03-04,0.0,3.631258070468902,0.0,0.5692541714170574,0.0,0.5692541714170574,0.0,0.0,0.0,0,12,0.0,0.0,0.0,0.0
2013-03-04 01:00:00,2.707685231712837,0.0,1,0.1524075,0.08195,0.4126715369522742,0.0,0.4126715369522742,2013-03-04,0.0,2.707685231712837,0.0,0.4126715369522742,0.0,0.4126715369522742,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 02:00:00,2.1680443715304127,0.0,2,0.14752500000000002,0.07970000000000001,0.31984074591002415,0.0,0.31984074591002415,2013-03-04,0.0,2.1680443715304127,0.0,0.31984074591002415,0.0,0.31984074591002415,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 03:00:00,2.2245669625699516,0.0,3,0.14946749999999998,0.0806,0.3325004624779242,0.0,0.3325004624779242,2013-03-04,0.0,2.2245669625699516,0.0,0.3325004624779242,0.0,0.3325004624779242,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 04:00:00,2.949023805558681,0.0,4,0.15639750000000002,0.08375,0.4612199506298639,0.0,0.4612199506298639,2013-03-04,0.0,2.949023805558681,0.0,0.4612199506298639,0.0,0.4612199506298639,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 05:00:00,4.276528880000114,0.0,5,0.17808000000000002,0.09355,0.7615642629504205,0.0,0.7615642629504205,2013-03-04,0.0,4.276528880000114,0.0,0.7615642629504205,0.0,0.7615642629504205,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 06:00:00,6.0472037113165324,0.0,6,0.18144,0.0951,1.0972046413812715,0.0,1.0972046413812715,2013-03-04,0.0,6.0472037113165324,0.0,1.0972046413812715,0.0,1.0972046413812715,0.0,0.0,0.0,0,13,0.0,0.0,0.0,0.0
2013-03-04 07:00:00,6.697768266499201,1.2843320149306798,7,0.1771875,0.09315,1.1867608147203272,0.11963552719079282,1.0671252875295345,2013-03-04,1.2843320149306798,5.4134362515685215,0.0,0.9591932358247974,0.0,0.9591932358247974,0.044618128947168906,0.0633139227575681,0.107932051704737,3,10,0.10793205170473708,6.938893903907228e-17,1.2843320149306798,1.2843320149306798
2013-03-04 08:00:00,4.183939751023822,3.9083857411127862,8,0.168,0.08900000000000001,0.7029018781720022,0.347846330959038,0.35505554721296423,2013-03-04,3.9083857411127862,0.2755540099110363,0.0,0.0462930736650541,0.0,0.0462930736650541,0.15995889511058245,0.14880357843732767,0.3087624735479101,10,3,0.30876247354791014,5.551115123125783e-17,3.9083857411127862,3.9083857411127862
2013-03-04 09:00:00,2.0692418729108173,6.307786393532249,9,0.1602825,0.0855,0.3316632604948281,0.5393157366470073,-0.2076524761521792,2013-03-04,2.0692418729108177,0.0,4.238544520621431,0.0,0.36239555651313243,-0.36239555651313243,0.12276733035451515,0.03197575000643804,0.1547430803609532,6,3,0.15474308036095324,5.551115123125783e-17,2.0692418729108173,2.0692418729108173
2013-03-04 10:00:00,0.5697070747146606,6.936634538014738,10,0.15162,0.08155000000000001,0.08637898666823685,0.565682546575102,-0.47930355990686513,2013-03-04,0.5697070747146606,0.0,6.366927463300078,0.0,0.5192229346321214,-0.5192229346321214,0.03020933972194153,0.009710035003314738,0.039919374725256265,2,5,0.03991937472525631,4.163336342344337e-17,0.5697070747146606,0.5697070747146604
2013-03-04 11:00:00,0.2601365913963317,7.201856911909897,11,0.14468999999999999,0.0785,0.03763916340913523,0.5653457675849269,-0.5277066041757917,2013-03-04,0.2601365913963317,0.0,6.941720320513565,0.0,0.5449250451603148,-0.5449250451603148,0.014351133815241895,0.002867307169281298,0.017218440984523194,1,5,0.017218440984523076,-1.1796119636642288e-16,0.2601365913963317,0.26013659139633205
2013-03-04 12:00:00,0.0658836468505859,6.478006328901026,12,0.138705,0.07575000000000001,0.009138391236410517,0.4907089794142528,-0.48157058817784226,2013-03-04,0.0658836468505859,0.0,6.41212268205044,0.0,0.48571829316532095,-0.48571829316532095,0.0031924460065823326,0.0009552589808963014,0.004147704987478634,1,5,0.004147704987478684,5.0306980803327406e-17,0.0658836468505859,0.0658836468505859
2013-03-04 13:00:00,0.0,6.450684636159776,13,0.136395,0.07475000000000001,0.0,0.48218867655294334,-0.48218867655294334,2013-03-04,0.0,0.0,6.450684636159776,0.0,0.48218867655294334,-0.48218867655294334,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0
2013-03-04 14:00:00,0.0,5.129217470137781,14,0.13839,0.0756,0.0,0.38776884074241624,-0.38776884074241624,2013-03-04,0.0,0.0,5.129217470137781,0.0,0.38776884074241624,-0.38776884074241624,0.0,0.0,0.0,0,6,0.0,0.0,0.0,0.0
